"","type","modified","license","accessrights","bibliographiccitation","references","institutionid","collectionid","datasetid","institutioncode","collectioncode","datasetname","basisofrecord","dynamicproperties","occurrenceid","catalognumber","recordnumber","recordedby","individualcount","sex","lifestage","occurrencestatus","preparations","associatedsequences","othercatalognumbers","occurrenceremarks","organismid","previousidentifications","eventid","eventdate","startdayofyear","enddayofyear","year","month","day","verbatimeventdate","habitat","highergeography","continent","islandgroup","island","country","countrycode","stateprovince","county","locality","verbatimlocality","minimumelevationinmeters","maximumelevationinmeters","verbatimelevation","locationaccordingto","locationremarks","decimallatitude","decimallongitude","geodeticdatum","coordinateuncertaintyinmeters","verbatimcoordinates","verbatimlatitude","verbatimlongitude","verbatimcoordinatesystem","georeferencedby","georeferenceddate","georeferenceprotocol","georeferencesources","georeferenceverificationstatus","identificationqualifier","typestatus","identifiedby","dateidentified","identificationverificationstatus","identificationremarks","scientificname","higherclassification","kingdom","phylum","class","order","family","genus","subgenus","specificepithet","infraspecificepithet","taxonrank","scientificnameauthorship","nomenclaturalcode","lengthinmm","lengthtype","lengthunitsinferred","massing","underivedlifestage","underivedsex","dataset_citation","gbifdatasetid","gbifpublisherid","dataset_contact_email","dataset_contact","dataset_pubdate","lastindexed","migrator_version","hastissue","vntype","haslength","correctedlocality"
"1","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 0a488928-bde1-441c-abef-4a3235bfac28. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=0a488928-bde1-441c-abef-4a3235bfac28","","","","WAM","MAMM","","PreservedSpecimen","","0a488928-bde1-441c-abef-4a3235bfac28","M33093","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","pangkajene district; padang lampe","indonesia | south sulawesi | pangkajene district; padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Eonycteris spelaea","|  |  | Chiroptera | Pteropodidae | Eonycteris","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Eonycteris","","spelaea","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"pangkajene district; padang lampe"
"688","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222866. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222866","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222866","M-222866","389","G. G. Musser",1,"female","","present","Not Mounted","","","","","","","1973-08-08",220,220,1973,8,8,"1973-08-08","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"689","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222870. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222870","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222870","M-222870","429","G. G. Musser",1,"female","","present","Skin Removed, With Skin","","","","","","","1973-08-12",224,224,1973,8,12,"1973-08-12","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"690","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222871. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222871","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222871","M-222871","436","G. G. Musser",1,"male","","present","Skin Removed","","","","","","","1973-08-13",225,225,1973,8,13,"1973-08-13","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"691","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222874. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222874","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222874","M-222874","439","G. G. Musser",1,"female","","present","With Skin, Skin Removed, Not Mounted","","","","","","","1973-08-13",225,225,1973,8,13,"1973-08-13","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"692","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222876. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222876","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222876","M-222876","441","G. G. Musser",1,"female","","present","With Skin, Skin Removed","","","","","","","1973-08-13",225,225,1973,8,13,"1973-08-13","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"693","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222878. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222878","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222878","M-222878","446","G. G. Musser",1,"female","","present","With Skin, Skin Removed, Not Mounted","","","","","","","1973-08-13",225,225,1973,8,13,"1973-08-13","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"694","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222881. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222881","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222881","M-222881","498","G. G. Musser",1,"female","","present","Skin Removed, With Skin, Not Mounted","","","","","","","1973-08-16",228,228,1973,8,16,"1973-08-16","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"695","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222883. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222883","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222883","M-222883","500","G. G. Musser",1,"male","","present","Skin Removed, With Skin, Not Mounted","","","","","","","1973-08-16",228,228,1973,8,16,"1973-08-16","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"696","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222884. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222884","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222884","M-222884","502","G. G. Musser",1,"male","","present","Not Mounted","","","","","","","1973-08-17",229,229,1973,8,17,"1973-08-17","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"697","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222885. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222885","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222885","M-222885","503","G. G. Musser",1,"female","","present","Skin Removed, With Skin, Not Mounted","","","","","","","1973-08-17",229,229,1973,8,17,"1973-08-17","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"698","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222886. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222886","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222886","M-222886","504","G. G. Musser",1,"male","","present","Not Mounted","","","","","","","1973-08-17",229,229,1973,8,17,"1973-08-17","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"699","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222889. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222889","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222889","M-222889","539","G. G. Musser",1,"male","","present","","","","","","","","1973-08-20",232,232,1973,8,20,"1973-08-20","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"700","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222891. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222891","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222891","M-222891","482","G. G. Musser",1,"undetermined","","present","Skull, Cranium and Mandible, Not Mounted","","","","","","","1973-08-15",227,227,1973,8,15,"1973-08-15","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","unknown","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
"701","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-222892. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-222892","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-222892","M-222892","483","G. G. Musser",1,"undetermined","","present","Skull, Cranium and Mandible, Not Mounted","","","","","","","1973-08-15",227,227,1973,8,15,"1973-08-15","","Eurasia;Indonesia;Sulawesi;SW.shore Lake Lindu;;;;","Eurasia","","","Indonesia","","Sulawesi","sw.shore lake lindu","tomado","eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; eurasia; indonesia; sulawesi; sw.shore lake lindu; ; ; ; ; ; ; tomado",305,305,"1000 ft","","",-1.346752,120.041397,"",NA,"","01 11  S","120 02  E","","","","","","","","","","","","","Rousettus celebensis","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Rousettus","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Rousettus","","celebensis","","species","","ICZN",NA,"",NA,NA,"","unknown","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"tomado"
